missing_type	missing_rows_percentage	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_percentage
MAR	0.05	lin	ev	0.9504654059600057	0.9488295454122091	0.951714365669239	0.9313198744777201	0.9277343343355102	0.9333240783631009	0.9313456676140941	0.9276898327317233	0.9333412335548926	0.9177237732174239	0.9122650158656165	0.922518150061487	0.8754222204731634	0.8644160382222683	0.8855836813645513	0.8753768409343236	0.8646072800431768	0.8856229652643263	0.024099999999999996
MAR	0.05	lin	mse	0.04965521657078234	0.048628429129475785	0.0510585740850242	0.06865895633971937	0.06582483269583851	0.07241099778460136	0.06863271007000635	0.06577887342507695	0.07245970929802212	0.08223031856291553	0.07822147370525774	0.08712062688021051	0.12450149097506033	0.11467057002543532	0.13449628329017546	0.12455327011823432	0.11493611819748972	0.13519300705064416	0.024099999999999996
MAR	0.15	lin	ev	0.9504331108556094	0.9491888113339304	0.9512624313364979	0.8948032095082354	0.8906402982719895	0.8996063441093192	0.8948380241061544	0.8906488652049621	0.8996958901121137	0.8698963884406613	0.86051068396591	0.8760672847065822	0.8280700080888099	0.8202739963643562	0.8361274631962317	0.8282000401236219	0.8203474631717083	0.836382030329286	0.07319999999999999
MAR	0.15	lin	mse	0.049682671590088934	0.04866916294554047	0.05110226730086585	0.10518394277362401	0.0989292271920956	0.10995833912538362	0.10514850480904167	0.09884004476989791	0.10993728521234561	0.13008100607841705	0.12296731128672914	0.14042073233203944	0.17189426016498266	0.16319317270772607	0.1804222504654447	0.1717653879827649	0.16311230139011829	0.1806843381427216	0.07319999999999999
MAR	0.25	lin	ev	0.9504890457382118	0.9490050688042967	0.952409717580542	0.8628612568288012	0.8542833659861822	0.8730566629123659	0.8629914177365651	0.8545035288666778	0.8730509309543736	0.8214313021257192	0.8109999028277466	0.8307091143889871	0.793578513990039	0.7876961507160961	0.800727198298915	0.7932200034728438	0.7873060954970896	0.8000247937469707	0.12149999999999998
MAR	0.25	lin	mse	0.049735319769558486	0.04878629881149593	0.05120714227813653	0.13716331866873394	0.1258497738074455	0.1468771494700617	0.13703162727770307	0.12587998216635113	0.14665507503142255	0.17858889316548116	0.16788172127035206	0.1900679613684222	0.20642150203792958	0.19712935911384027	0.21481945545755393	0.20678063569341215	0.19790791114413991	0.21556349991882734	0.12149999999999998
MAR	0.35	lin	ev	0.9495289793661552	0.947903411811051	0.9517046376952374	0.8309933361492167	0.8240340331867217	0.8365238743331036	0.8311529170934259	0.8243661067809123	0.8365911469432838	0.7795307883818043	0.771107269662745	0.7873076213515617	0.7669689545664388	0.7495584845292531	0.7756520752013499	0.7663327024774782	0.7483745699803485	0.7754293453043091	0.1718
MAR	0.35	lin	mse	0.05031593560929661	0.04861831671822323	0.05206944881288518	0.16900304623762982	0.1620232356488595	0.17855309405374198	0.16884130841826722	0.16199963408966056	0.1780964094595609	0.220460651314139	0.21121684162517984	0.23127178990850875	0.2330695004867652	0.22200182124276685	0.252841353774468	0.23371049962770468	0.22258508056298754	0.25403514575224656	0.1718
MAR	0.44999999999999996	lin	ev	0.9509721984948044	0.9486942598586542	0.9531850437297218	0.8049316593822725	0.7995349437591869	0.8136257781142695	0.8050781560919346	0.7992961455336989	0.8134597601031757	0.7426618245596336	0.7320163437823284	0.75692624484338	0.7360291741929196	0.7261531308875773	0.7467838569140492	0.7356950861692784	0.7259744595363469	0.7460919257625073	0.2205
MAR	0.44999999999999996	lin	mse	0.04935979550708456	0.0479033097673493	0.050981927679371736	0.1950470797701928	0.18660140038557455	0.20269744791305935	0.19490003685824897	0.18676967129419547	0.20262709204396034	0.2573558686261694	0.24320084554092336	0.2721057337426188	0.2639823011990915	0.25175508691032233	0.27510992194546596	0.2643134056674571	0.2524409287809545	0.27506330265285395	0.2205
MAR	0.5499999999999999	lin	ev	0.9497778981943312	0.946597748067287	0.9519728120251723	0.7782765700751983	0.7702330612451534	0.7853924751551817	0.778411406073812	0.770584474856346	0.7859195162784753	0.7045070147714185	0.6976824576841041	0.711780893300768	0.7095727968629619	0.6931203362133218	0.7210111081652972	0.7090109497878877	0.691994903663407	0.7204815792008288	0.27010000000000006
MAR	0.5499999999999999	lin	mse	0.05040799566242922	0.04820666793266675	0.05291529273421987	0.2217328760685328	0.21285679496914933	0.23227925603754246	0.2215980254401258	0.21243526633080007	0.2318252512793241	0.29546964158888095	0.2851748353546858	0.3051015311100594	0.29037514967528416	0.27828095649643964	0.3050895806755477	0.29093802609450015	0.27879882877079254	0.3062196272087794	0.27010000000000006
MAR	0.65	lin	ev	0.9502234036193038	0.9480443862683501	0.9519683108301115	0.7533151097183938	0.7446032104282836	0.7623772124308493	0.7537076067913291	0.7453235936658016	0.7622375043018705	0.6685801306824667	0.6577688464456981	0.6820179180361157	0.6892344240691657	0.6767548665285847	0.6984946208029814	0.6890302375259085	0.6762621497248534	0.6981732721677654	0.3198
MAR	0.65	lin	mse	0.050675885411069765	0.04910285862694779	0.05233469156981982	0.24669581565762133	0.23361797639132512	0.257343297303168	0.24630258288509155	0.23323398641115548	0.256617832806018	0.3315359997985901	0.31537218931869393	0.3455422715601106	0.31076374258136596	0.2980980784263411	0.32661603282714635	0.3109742991673041	0.29828508076123716	0.32712217504610963	0.3198
