missing_type	missing_rows_percentage	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_percentage
MAR	0.05	lin	ev	0.9999999988779944	0.9999999988402131	0.9999999989195565	0.9828283691613029	0.9786831166942516	0.986411487132424	0.9827661780998034	0.9785582471776706	0.9863483073344341	0.9825153033623591	0.9777528091346358	0.9855121771212458	0.9790723915456097	0.9736563913757981	0.9849229769633068	0.9790723915405947	0.9736563913845144	0.9849229769434193	0.024799999999999996
MAR	0.05	lin	mse	1.1254306089219388e-09	1.106518359291324e-09	1.1421232998654702e-09	0.01719412960784848	0.01369314719329666	0.021207691184533885	0.017255800475650902	0.013755564400844803	0.02133084009464426	0.01751162264657956	0.014725972387078068	0.022531446290503854	0.020953482082905598	0.015232024178483758	0.026399408504044035	0.020953482088079546	0.015232024197983852	0.026399408495331	0.024799999999999996
MAR	0.15	lin	ev	0.9999999988794969	0.9999999988497394	0.9999999989236189	0.9554364457866077	0.951605193267967	0.9623849685900301	0.9552461296593187	0.9514351629649224	0.9622410397219641	0.9521340030043637	0.9462219215903411	0.9585075259735759	0.9541343251531516	0.9460751936902494	0.9640819566847938	0.9541343251729086	0.946075193707228	0.9640819566805956	0.07299999999999998
MAR	0.15	lin	mse	1.1239565409389472e-09	1.1102524742537627e-09	1.1428250768696296e-09	0.044645092959922854	0.03709102018285538	0.048460434409660934	0.04483556408416357	0.0372336561644169	0.04868681212319183	0.04793744471977317	0.04133160326834329	0.053344755117256795	0.045949893266010795	0.0354416898747962	0.05363379617048099	0.04594989324582956	0.03544168987891527	0.05363379615321999	0.07299999999999998
MAR	0.25	lin	ev	0.9999999988770231	0.9999999988420221	0.9999999989160678	0.9298773093567132	0.9238743254063675	0.9356161295105498	0.9295674941171306	0.9236333328707499	0.9351479713909034	0.9245824913025228	0.9192754785319464	0.931495781498734	0.9292779670057676	0.9194072040019239	0.9359963620336371	0.9292779670093141	0.9194072040052677	0.9359963620289566	0.1224
MAR	0.25	lin	mse	1.128534318132824e-09	1.1036327518985901e-09	1.144298058801577e-09	0.07028493993134582	0.06345236951816209	0.07695893872421486	0.07059323426660644	0.06391442903772852	0.07717140556178628	0.07559560262701388	0.0675358511900673	0.08321198927686307	0.07090325411465816	0.0632283421169369	0.08153947505645534	0.07090325411109275	0.0632283421215639	0.08153947505322968	0.1224
MAR	0.35	lin	ev	0.9999999988659998	0.9999999988006152	0.9999999989307901	0.9035518190757396	0.8981666139123703	0.9079707053986819	0.9031191892684045	0.8972889982018202	0.9079855800086643	0.8951438792951365	0.8888937152376798	0.9016973952630425	0.905450591737346	0.8975583011288498	0.9115196409391646	0.9054505917427473	0.8975583011370827	0.9115196409441686	0.1703
MAR	0.35	lin	mse	1.128592492120294e-09	1.0960963529271151e-09	1.1663399354513496e-09	0.09665585631024569	0.09154401872847544	0.10369734805364991	0.09708821306050198	0.09211532288337329	0.10409696253657105	0.1050949010676907	0.09779507346990954	0.11246847365176896	0.09477372278153132	0.08875680269529741	0.10565446212606745	0.0947737227760227	0.0887568026949947	0.10565446211773313	0.1703
MAR	0.44999999999999996	lin	ev	0.9999999988800191	0.9999999988315389	0.9999999989302262	0.8864511252731215	0.8828640272731665	0.8915319058035268	0.8860942562997758	0.8823415530275683	0.8911452839728935	0.8754420579880586	0.8727498784379094	0.8799522192463392	0.8890177172946002	0.8816381660369091	0.897740023777768	0.8890177172980799	0.8816381660381296	0.8977400237934248	0.22100000000000003
MAR	0.44999999999999996	lin	mse	1.1354699376072005e-09	1.0971730537275852e-09	1.169301367693412e-09	0.11375979243549372	0.10722892933704078	0.12009322703806219	0.11411449259947444	0.10761138820594171	0.12035317780694522	0.1247874721695527	0.11802832594419604	0.13055367215749875	0.11119717542850346	0.10087356692968483	0.11935788211598085	0.11119717542511123	0.10087356691418131	0.11935788211993131	0.22100000000000003
MAR	0.5499999999999999	lin	ev	0.999999998859859	0.9999999987529367	0.9999999989455831	0.8626650106911162	0.8573229355389086	0.8681254195843002	0.8621431817134912	0.856310827918804	0.8680054811296963	0.8462970868891825	0.8378611677128955	0.854561955556975	0.8568447152700003	0.8420459095714639	0.8674552633904444	0.8568447152677295	0.8420459095702135	0.8674552633930008	0.26860000000000006
MAR	0.5499999999999999	lin	mse	1.1318261806514462e-09	1.0826298975435852e-09	1.1676288381720994e-09	0.13755878262005083	0.13210333713033295	0.1428676999446169	0.13808019171653277	0.13276490856327325	0.14343661348999195	0.15392104699436596	0.14796704953645629	0.15957757890667418	0.14340804459712242	0.13276039363377154	0.15899731765270575	0.14340804459931053	0.1327603936295175	0.15899731765394876	0.26860000000000006
MAR	0.65	lin	ev	0.9999999988692985	0.9999999987855189	0.9999999989317601	0.8490748071744832	0.8429077737177293	0.8537047211913557	0.8484819008958615	0.8430176194769885	0.8530130848577692	0.8259427465914804	0.8186567687580701	0.8306163273843066	0.8375912596570514	0.8324016108968934	0.8462727439203365	0.8375912596563465	0.8324016108963554	0.8462727439046898	0.31690000000000007
MAR	0.65	lin	mse	1.1275694176135084e-09	1.0719210411243327e-09	1.1807219762290326e-09	0.1512654441491305	0.1453995737343704	0.15941325305224702	0.15185743955597353	0.14651860088440516	0.15940677573153542	0.17442789646135207	0.1673960098073376	0.18152889937848748	0.16266522911999054	0.1558611879738795	0.16906545233838416	0.16266522912078726	0.15586118798738416	0.16906545233424314	0.31690000000000007
MAR	0.75	lin	ev	0.9999999988392348	0.9999999986784867	0.9999999989433133	0.8407111488607804	0.8354090589933356	0.8456852150118273	0.8402617047618326	0.8346539907831224	0.8445964934228719	0.8118148375915768	0.8051647052949713	0.8200057768180868	0.8162108142249762	0.8103799071614634	0.8229372371718178	0.8162108142237823	0.8103799071298667	0.8229372371679822	0.3669
MAR	0.75	lin	mse	1.1647609885798985e-09	1.1150312307159773e-09	1.2372546024699632e-09	0.1595807209205743	0.15360579812322966	0.1681658381086461	0.16003114132965487	0.15458101605751157	0.16881402068328466	0.18851009119728446	0.18227481916499652	0.19668366079429703	0.18410115843503908	0.17602079661286507	0.1919325161092519	0.18410115843624286	0.1760207966087819	0.19193251611945172	0.3669
MAR	0.85	lin	ev	0.9999999988239165	0.9999999987330574	0.9999999989658668	0.8429311148087063	0.8367935107027722	0.8471398273728159	0.8425552227960557	0.8364709798567249	0.8465632255399426	0.8059611019817764	0.7996159090015712	0.8112043687835895	0.7909268264992504	0.7804187194372083	0.7982309448076028	0.7909268264977046	0.7804187194405736	0.7982309447990602	0.4154999999999999
MAR	0.85	lin	mse	1.1768118658465905e-09	1.0954024028483498e-09	1.2768468822351822e-09	0.15737712239006643	0.15072960351061432	0.16486772818415094	0.15774830637118217	0.15173496942815076	0.16478493979984804	0.19438691492602564	0.18728704836936805	0.19934779829161903	0.20943867665048493	0.1993284432051865	0.2187130474885205	0.20943867665206314	0.1993284432063034	0.21871304748422415	0.4154999999999999
MAR	0.95	lin	ev	0.999999998734939	0.9999999985800069	0.9999999988464825	0.8654567849053938	0.8597053064002296	0.8710311891993483	0.8650717368833526	0.8596032106538474	0.8707039651337529	0.8155068126010929	0.8104288953205157	0.8202228655699718	0.7665627550998436	0.7571192966283102	0.7763689106136965	0.7665627550980304	0.7571192966295999	0.7763689106139782	0.46560000000000007
MAR	0.95	lin	mse	1.3264059530242372e-09	1.1908718774396168e-09	1.464104463221107e-09	0.13487775325315296	0.12775084594026626	0.14353586807559066	0.1352590386876624	0.12813411288242527	0.1435347374517486	0.18486075724828346	0.1766999743796299	0.1917119685450261	0.23377173817064728	0.22295258764601658	0.24144285699572865	0.23377173817241217	0.22295258764588216	0.24144285699421283	0.46560000000000007
MCAR	0.05	lin	ev	0.9999999988747923	0.9999999988444028	0.9999999989082189	0.9822116642975869	0.9780047411148958	0.9863612514743575	0.9822011794878887	0.977969852463576	0.9863369379092071	0.9821481202770107	0.9801181963033571	0.9839743988100901	0.9769319916165525	0.9693871449120953	0.9810171732435102	0.9769319916133548	0.9693871448802867	0.981017173255063	0.024199999999999996
MCAR	0.05	lin	mse	1.127571482158072e-09	1.1071382338835482e-09	1.1434868770991995e-09	0.017830350884809314	0.01365139879808238	0.022138999651410706	0.01784112163558172	0.013675831185475565	0.02217463804056027	0.017885879162608635	0.016008484743353486	0.019892325415939438	0.023148618436965543	0.01880108583467057	0.03149439929695188	0.023148618440469206	0.0188010858232795	0.031494399329654754	0.024199999999999996
MCAR	0.15	lin	ev	0.9999999988794664	0.9999999988466994	0.999999998919793	0.9565461898166218	0.9525037293868397	0.9596887799590499	0.956539089226661	0.9525324468450749	0.9596650894469541	0.9540581603669954	0.9518095826183419	0.9560979487045274	0.956392449203516	0.9508749837162266	0.9618708642629823	0.9563924492072493	0.950874983716639	0.961870864261162	0.07289999999999999
MCAR	0.15	lin	mse	1.1218390742937934e-09	1.099729390879616e-09	1.1444552297564057e-09	0.043538585916757425	0.03964487033098693	0.0474027228378389	0.0435458802691619	0.03966827928273199	0.04737415367256935	0.046033506225394615	0.04322888269867238	0.04837117150256978	0.043689521921075086	0.03769795052594169	0.04996640571145794	0.043689521917298677	0.03769795052773853	0.04996640571302903	0.07289999999999999
MCAR	0.25	lin	ev	0.9999999988727458	0.9999999988293431	0.9999999989265858	0.9335087605298871	0.9278508384239792	0.9377168777019318	0.9335003263451439	0.9278882473697201	0.9376929922995023	0.9285231939620211	0.9226367540110008	0.9327895399054549	0.9300089241959861	0.9234332629445012	0.937593566623828	0.9300089241299082	0.9234332625983519	0.9375935666264269	0.12159999999999997
